144,13362.0,P_R_UP
145,12154.599999999999,P_R_UP
146,10968.0,P_R_UP
147,11116.699999999997,P_R_UP
148,11028.799999999997,P_R_UP
149,11143.199999999999,P_R_UP
150,10921.6,P_R_UP
151,13490.299999999997,P_R_UP
152,13521.1,P_R_UP
153,15522.400000000001,P_R_UP
154,16164.1,P_R_UP
155,14015.5,P_R_UP
156,14785.0,P_R_UP
157,14447.0,P_R_UP
158,13910.9,P_R_UP
159,14407.5,P_R_UP
160,14168.0,P_R_UP
161,14144.2,P_R_UP
162,14727.899999999998,P_R_UP
163,17674.0,P_R_UP
164,17835.499999999996,P_R_UP
165,18057.999999999996,P_R_UP
166,15941.600000000002,P_R_UP
167,13637.099999999999,P_R_UP
144,8418.3,P_R_DOWN
145,7668.5999999999985,P_R_DOWN
146,6521.6,P_R_DOWN
147,6641.499999999997,P_R_DOWN
148,7010.199999999999,P_R_DOWN
149,7270.399999999999,P_R_DOWN
150,6650.299999999999,P_R_DOWN
151,8922.499999999998,P_R_DOWN
152,8283.300000000003,P_R_DOWN
153,9387.2,P_R_DOWN
154,10457.899999999998,P_R_DOWN
155,8594.5,P_R_DOWN
156,9089.7,P_R_DOWN
157,8734.7,P_R_DOWN
158,8631.599999999999,P_R_DOWN
159,8794.5,P_R_DOWN
160,8460.5,P_R_DOWN
161,8764.5,P_R_DOWN
162,9515.6,P_R_DOWN
163,11221.7,P_R_DOWN
164,11136.599999999999,P_R_DOWN
165,11886.699999999999,P_R_DOWN
166,10264.400000000005,P_R_DOWN
167,8671.9,P_R_DOWN
144,12314.4,PROD_TOT
145,10992.699999999997,PROD_TOT
146,9290.0,PROD_TOT
147,10201.599999999999,PROD_TOT
148,8528.399999999998,PROD_TOT
149,10269.400000000001,PROD_TOT
150,9579.5,PROD_TOT
151,12687.699999999997,PROD_TOT
152,12087.700000000003,PROD_TOT
153,14579.600000000006,PROD_TOT
154,15347.499999999998,PROD_TOT
155,13258.300000000003,PROD_TOT
156,13982.299999999997,PROD_TOT
157,13599.1,PROD_TOT
158,12504.999999999998,PROD_TOT
159,13512.000000000002,PROD_TOT
160,12393.8,PROD_TOT
161,12885.3,PROD_TOT
162,13584.300000000001,PROD_TOT
163,16917.599999999995,PROD_TOT
164,15431.599999999997,PROD_TOT
165,17048.1,PROD_TOT
166,15192.800000000001,PROD_TOT
167,12382.199999999999,PROD_TOT
