12314.4,144,1047.6000000000001,3896.0999999999995
10992.699999999997,145,1161.9000000000012,3324.0999999999985
9290.0,146,1678.0,2768.3999999999996
10201.599999999999,147,915.0999999999992,3560.1000000000013
8528.399999999998,148,2500.3999999999996,1518.1999999999991
10269.400000000001,149,873.7999999999979,2999.0000000000027
9579.5,150,1342.0999999999997,2929.2000000000007
12687.699999999997,151,802.6000000000012,3765.1999999999985
12087.700000000003,152,1433.3999999999978,3804.4000000000005
14579.600000000006,153,942.7999999999954,5192.400000000004
15347.499999999998,154,816.6000000000015,4889.599999999999
13258.300000000003,155,757.1999999999962,4663.800000000004
13982.299999999997,156,802.7000000000022,4892.599999999998
13599.1,157,847.8999999999993,4864.400000000001
12504.999999999998,158,1405.9000000000017,3873.3999999999996
13512.000000000002,159,895.4999999999985,4717.500000000003
12393.8,160,1774.2000000000003,3933.2999999999997
12885.3,161,1258.9000000000005,4120.799999999999
13584.300000000001,162,1143.5999999999976,4068.7000000000003
16917.599999999995,163,756.4000000000067,5695.899999999995
15431.599999999997,164,2403.900000000001,4294.999999999998
17048.1,165,1009.8999999999994,5161.4
15192.800000000001,166,748.8000000000004,4928.399999999996
12382.199999999999,167,1254.9000000000003,3710.2999999999993
